{-0.0131085837,1.076436776,-0.9581458293,0.01125293013,-0.1090396415}	5.87946
{0.001016868638,1.029045445,-0.9274227186,0.0824802753,1.056932796}	6.17718
{-0.9189186884,1.005475712,0.1017077842,0.05391511902,0.9858570327}	6.69749
{-0.03928242369,1.035847747,-1.074615404,0.9940448809,-0.102580904}	6.87581
{-0.01856431465,1.03906391,-0.9416058996,1.04755551,-0.1128394035}	6.96285
{-0.0002262484941,1.012567823,-0.8986414421,0.11212225,0.9616703731}	7.43085
{-0.02692083573,1.017698541,-1.092290755,0.9969335198,-0.8967316807}	7.90082
{-0.0159511081,1.027945802,-0.9298247523,-0.1108085267,0.8976456571}	8.22492
{-0.07027490809,-1.080734929,-2.020749768,-0.04073001245,0.08326153198}	9.23135
{-0.02056075253,1.077690902,-0.9415505287,1.012631001,-1.139514653}	9.92415
{-0.9037155067,-0.02248378137,-1.904354782,-1.020519497,1.038197353}	10.5592
{1.052611571,1.151863867,0.9626592219,1.019218383,-0.9754551417}	10.576
{1.052611571,1.151863867,0.9626592219,1.019218383,-0.9754551417}	10.576
{1.052611571,1.151863867,0.9626592219,1.019218383,-0.9754551417}	10.576
{1.052611571,1.151863867,0.9626592219,1.019218383,-0.9754551417}	10.576
{1.052611571,1.151863867,0.9626592219,1.019218383,-0.9754551417}	10.576
{-1.921307994,-0.02067051632,0.08989007816,1.116571879,-0.06186538578}	11.096
{-1.921307994,-0.02067051632,0.08989007816,1.116571879,-0.06186538578}	11.096
{-1.921307994,-0.02067051632,0.08989007816,1.116571879,-0.06186538578}	11.096
{-1.921307994,-0.02067051632,0.08989007816,1.116571879,-0.06186538578}	11.096
{-1.921307994,-0.02067051632,0.08989007816,1.116571879,-0.06186538578}	11.096
{-1.921307994,-0.02067051632,0.08989007816,1.116571879,-0.06186538578}	11.096
{-1.921307994,-0.02067051632,0.08989007816,1.116571879,-0.06186538578}	11.096
{-1.921307994,-0.02067051632,0.08989007816,1.116571879,-0.06186538578}	11.096
{-1.921307994,-0.02067051632,0.08989007816,1.116571879,-0.06186538578}	11.096
